tracking_id,datetime,wind_speed(m/s),atmospheric_temperature(°C),shaft_temperature(°C),blades_angle(°),gearbox_temperature(°C),engine_temperature(°C),motor_torque(N-m),generator_temperature(°C),atmospheric_pressure(Pascal),area_temperature(°C),windmill_body_temperature(°C),wind_direction(°),resistance(ohm),rotor_torque(N-m),turbine_status,cloud_level,blade_length(m),blade_breadth(m),windmill_height(m),windmill_generated_power(kW/h)
WM_27868,2019-06-21 01:43:20,20.81069281857092,,44.48864106881062,-1.2901753330114252,-29.554149291933623,43.73346992727902,799.2341036152948,40.61546451938106,117542.79678747554,26.320157151605045,40.3510191448792,290.5504305781005,-99.0,12.591084764391804,AC,Low,4.329037998798476,0.3629972960971339,20.94034479294774,6.158989825
WM_28884,2019-06-28 10:53:20,92.3128200866441,18.7517388265003,39.996137425204,38.81465973546004,40.226534241911104,40.39415600136424,1093.0040668114525,66.28449096262732,,24.47720485372291,41.5441020953085,362.9585101812482,1666.4342493023023,20.96696531178528,AC,Low,4.467196375607018,0.3226846855103486,27.459189231969045,2.522405110526316
WM_21248,2019-05-01 11:33:20,-212.15372554368855,13.46082579552565,41.59570639218672,43.44531358516448,38.27744024628512,41.98516240926598,513.4964072003772,36.16569272597935,108111.32174942637,28.10318645876504,,525.8534746139314,1164.0449659905996,5.805729711010808,D,Low,4.171902057932725,0.3774005657503835,25.01926614394401,2.168888755555555
WM_31694,2019-07-18 15:03:20,-185.38154229684164,-99.0,42.48385245846066,0.4596826927076186,41.873803863157455,43.09262353608138,777.0473442133095,38.28786738913003,-158820.66536584886,26.08169427203054,44.17662990471647,255.86316552039773,-99.0,,BA,Medium,,0.3488063531681969,12.202669709857464,4.071814784999999
WM_6232,2018-12-21 16:43:20,97.43958812887618,35.587675731931526,45.86513069920706,13.023078274379415,91.86333241811712,43.24609803668662,2737.045343174313,94.08270428609416,,42.53626615718227,,488.6337497750167,1978.478124742435,120.521250345371,A,Medium,3.618984441340313,0.3988512095047616,26.56196094096349,12.534219475
WM_36404,2019-08-23 23:43:20,94.08419581498484,16.298549417849294,47.09105254836108,5.322303066964337,46.66738878908447,43.6540894045487,2907.6833590274896,86.60531696395901,19122.578841101986,38.52658105173458,99.91548933547658,272.9406052756395,1954.74957702685,49.08078357789089,B,Low,,0.4196574386076823,25.499708048942047,9.374420615789475
WM_29766,2019-07-04 18:33:20,93.02629183974842,22.76587391647456,45.261076212134846,-1.2782060974591531,45.41682297560668,45.11877813987155,2435.763137703132,76.00255709881769,377937.492570317,25.894576608498497,-99.0,286.35859221820544,1788.5695065639547,,BD,Low,4.176506721565238,0.3282965003447355,24.33600830344261,6.421927577777777
WM_9098,2019-01-11 06:13:20,94.10063109581964,16.600048132586338,42.5585794876776,-99.0,87.41312742862465,44.76836890997072,2259.7638699888485,78.68486663172126,311253.7611923584,33.4706548369108,,,1747.8446101756388,80.89915492617484,,Medium,,0.3098000984721862,24.88337057720741,5.977489870000001
WM_25602,2019-06-03 15:53:20,-129.62018618766575,-99.0,39.3860793189234,93.89006153368854,35.778547923341925,37.33573739330897,1011.233050349758,62.89274824787841,15905.994559499444,15.822630037882137,46.921154676059984,299.3324214556298,1672.554732357693,21.141816063940745,D,Medium,2.314034267097344,0.456489622264098,24.585533780094494,5.4185053000000005
WM_25151,2019-05-30 23:53:20,10.113454031052427,,40.01997471592316,103.9005229970156,-75.32323049483392,37.6601017362457,500.0,35.227676843962385,,16.760983350428397,,262.2717030087685,1162.8416482142609,5.0,B2,Low,2.861335737631194,0.4711077407679744,26.67914277880391,4.4912052722222215
WM_20585,2019-04-26 20:53:20,21.42132830152046,12.233675424189286,44.28590326566429,-1.1107136952945849,42.43770637485736,46.31447551864066,830.3955946002994,40.480757015805786,122380.28291086091,34.752919712015654,42.59854422323675,225.8830976927984,1277.1548012200842,-99.0,D,Medium,-1.5827370149470932,0.4987378342319885,27.309366283930768,6.295247210526317
WM_778,2018-11-06 01:13:20,94.97197104431308,18.458852009740127,43.040411112275095,-1.0974511714006805,41.6485679088064,46.85480690246079,2394.017431283049,85.3799792289399,18403.33917168567,38.83126356282496,44.46916814874437,317.53245109242084,1803.43609415808,38.54353361220211,BD,Low,,0.4602239187677581,27.258728395568127,6.679781006250002
WM_1443,2018-11-11 09:13:20,-20.253274530473902,21.049246200401264,44.4254825278834,0.4612849954269921,5.7918098338804,41.80842546340594,2102.305745166077,70.4612724726889,265920.09498989774,47.63654160440494,,494.1912358803863,1699.363140878399,82.26843144248801,BD,Medium,2.242821952435476,0.3834224647357988,42.43249739083125,4.204729835
WM_32559,2019-07-26 20:43:20,39.51378522568595,13.233800112213196,46.58727180834711,-0.7934716657887754,46.25459800544738,46.83126635642272,949.4963354730204,44.2053026571533,134836.93996583717,37.54236075873315,44.79270447897069,255.0541915331116,1409.375962994768,-119.21042637363314,AB,Low,,0.4223964606723258,29.766558087980705,8.285349477777778
WM_17891,2019-03-23 00:03:20,-31.56412301764719,27.9117655882279,44.53323541437821,1.799023585783313,44.08726961876641,40.73988301423525,2030.082575211412,72.31249266043433,,38.76047618974923,-99.0,,1679.7526129158407,94.6093070597922,ABC,Low,4.533857384336184,0.3018519190236886,27.10992163262075,3.4525498050000003
WM_12942,2019-02-09 05:43:20,93.86207890313574,19.7522192497131,46.127871100890346,-0.569669470555125,46.49233080577447,44.94894074468621,2249.460142772772,79.58327212475282,17805.433236586592,32.13040685901373,43.2482867934493,,1747.9770177367736,36.47334016915704,BBB,Medium,3.0321778882529324,0.3877618865252019,40.49983035564964,5.684289905
WM_11577,2019-01-30 13:33:20,96.22605798425168,28.28455654805679,46.66294770722378,37.69679633643756,48.68539053894642,45.97005958870432,1988.548275765069,93.3698325706361,,33.40155154092948,-99.0,545.8394300836225,1855.1810697090289,37.49395345507773,AB,Low,,0.313651401514408,24.20117286752566,17.363929225
WM_966,2018-11-07 11:33:20,95.77909084424329,22.165679244412004,45.83796219070408,10.801024091405676,42.18846323673603,43.51953226445799,1769.5121986456152,73.25369818813759,202011.89765085376,38.55050660181884,45.356999928667605,271.42765557223527,1680.3266666379711,30.64370040167116,AB,Medium,4.788367940345346,0.4854703549284456,19.033623624264862,4.037939865
WM_4517,2018-12-07 04:53:20,279.7487971011377,15.43858973963529,121.02077652165262,5.10058793515175,48.92683446623869,47.15292548256392,2920.4241892353302,92.69412313421624,19196.393205378827,42.12786855973344,,,1980.837730678172,47.59749475639619,AB,Low,3.2846280973335378,0.3406800368780137,25.40063191305061,8.776219475000001
WM_17027,2019-03-15 01:53:20,-93.22172457974848,23.831388211763148,43.63149832453283,45.30729910886807,39.859210042328655,41.705668797808,1082.664009809895,67.91601904753918,-27266.64552193988,32.81187440553192,42.8423085105905,,1664.1164810674925,21.11556794639002,A2,Medium,2.9047276456787907,0.4511300421054071,24.726153329957825,2.5246698500000004
WM_28331,2019-06-24 10:33:20,35.45045061864525,10.86648247411393,79.55759189668068,-0.0473644095458379,60.54568510410878,44.78581961460192,902.4309611202596,41.93895804586908,118602.7515515459,23.617222165773462,40.50090168359382,297.9028105091013,1429.5223688779072,94.378872049355,BCB,Low,2.900964277184243,0.4239102271328677,24.470739826823458,7.924824679999999
WM_26636,2019-06-11 22:23:20,-71.28316775647778,18.25416944540928,41.803730483731215,-1.1731644896641376,44.67375427922008,45.907680902116255,2127.0412324712515,75.51793938992499,16734.621467391153,22.567665474003554,41.94211844439696,,1743.093394676071,34.42169134114261,BD,Medium,2.432335842172211,0.3723742753676684,27.64899903699681,5.690589805
WM_17974,2019-03-23 15:53:20,93.81036341118885,22.71632583696256,16.297717336015154,-99.0,109.90802242366672,44.24648649664297,2045.4650788338504,69.06293876721922,165445.6065291385,33.546985377866335,43.1913997523077,321.7380436086816,1692.9083912923309,36.60307689492835,B,Medium,,0.3255502847452356,29.812294724493235,3.816789820000001
WM_5385,2018-12-15 11:23:20,94.47485925219138,,45.90724062512334,-1.199671037892614,117.3906066641226,45.64474142121638,2350.9491795682634,77.7352026478479,,33.01960526061386,43.92234517741053,508.08115927713874,1784.3435991689607,-6.757304335885436,BD,Low,2.037411498404524,0.488866768739196,26.75217356427698,6.038444875
WM_35513,2019-08-17 18:23:20,93.67684466596154,19.424355533249035,44.16924402407488,-1.063546984745848,41.52506876427586,42.249468249727535,2746.5663614294563,77.31459459175866,17523.900657307866,34.668020971270536,79.61946139141125,257.65681133174,1876.176697700724,43.39483316686173,AB,Medium,4.104364695541064,0.44791175137137,27.95543747947726,7.708336463157893
WM_33511,2019-08-03 01:53:20,92.28756714386608,18.33620773588703,43.26740663042385,-99.0,43.61828650084291,44.8368115569882,2403.7135374889654,78.09031565915677,-403452.6195582389,33.38793493670644,4.756303438508638,262.0112902798374,2633.039129510594,39.09517470329888,AC,Medium,3.578103634950584,0.3575095605638053,28.16695290630924,6.5530629000000005
WM_36052,2019-08-21 12:23:20,12.251170926430945,11.793226027092295,41.51650503187727,11.274107836200116,42.81378267916274,42.071318102125744,740.7009460617014,37.43189040586644,113869.39132301616,31.25650010769009,41.9986305098451,251.6161014231024,1188.4780670148466,11.572688653962036,BBB,Medium,4.6803691248795865,0.3338793404663877,24.91905711352947,3.6675586647058833
WM_11034,2019-01-25 12:33:20,-38.938590258617694,19.2286559746925,43.18275512624013,10.033888939431211,44.5072163638585,45.16429573297797,2840.4831612063435,93.3729909256992,372402.3533413272,33.69503914909928,-99.0,476.36674248935327,1950.315010565716,43.43248058235954,,Medium,4.515708834430123,0.496160928352012,27.711073882982685,11.294139375
WM_39922,2019-09-19 23:43:20,95.5863243745036,19.02506252890275,48.88796582269123,-1.0622721250589944,44.48954588688839,43.29274323537634,2675.123586472609,87.842461569298,454784.4724742048,41.74743031388182,,243.06069677957,1882.3961795653431,-8.501124411268975,BA,Low,,0.4546678907254166,27.09092731657909,7.879111364705883
WM_21090,2019-04-30 09:03:20,94.0216239917076,-99.0,-11.638216325078837,62.53566867819054,38.46440815456541,39.87793763400826,1035.346905555789,67.9149684485759,,34.45280459551152,43.42378639087834,183.5901665753528,1664.7827487546938,-30.14472990152735,BB,Low,2.723947140802578,0.4575498703249829,24.54010540906268,2.0243577684210528
WM_9489,2019-01-13 23:43:20,13.698204066159642,10.045790769927455,45.85721589920821,0.0228945872233494,45.28390172750497,44.16668790693824,784.8680944549042,38.99780497971548,393170.7627346831,32.06815620587296,42.43894092023014,418.1836947212354,1206.2294460747412,11.817555466606125,AB,Low,3.5438459793542885,0.4352107368891672,25.15644441949494,3.7876398
WM_11387,2019-01-29 05:43:20,94.39478979010866,17.43003742152174,44.43719168739436,9.82740378322759,999.0,48.31653637264614,2865.040102820359,90.2722530206874,,35.07569574471586,,474.1904912765811,1974.3740874825764,-99.0,BCB,Low,3.856436316122078,0.3228948717852606,26.399087360297525,10.56517925
WM_14208,2019-02-18 15:53:20,95.27598764574569,26.488953476770263,44.542497362552055,-0.9000877909149003,159.84575239840274,43.50067956562768,2189.6422274384804,78.84563453214268,17487.72742616621,31.982445958107533,-99.0,487.61581976339625,1758.6164052106649,35.762899965905255,BBB,Medium,2.319159978996334,0.3531021903926657,44.41153823323242,5.687594845
WM_7492,2018-12-30 20:13:20,96.4171324789013,17.67746712738024,-20.957168900020815,10.293527493366298,48.13629788972138,43.73828528359508,2810.856579294151,94.92443101143716,18942.637537762777,48.006224832960285,102.8339455586582,,1949.563421707496,45.69781617528847,,Low,3.7876305325399455,0.3391289118182186,24.780457585138222,11.088099350000002
WM_32245,2019-07-22 13:43:20,92.92624554481242,30.665708107135146,44.720921939243695,-0.2587344546464063,43.52869212241819,41.07404775445561,2063.0604189528167,70.17941345026665,16736.881323810445,30.82976736094484,42.21887009929367,515.2371729594662,1715.4511635179836,-21.666915001655084,AC,Low,2.274635451893862,0.3522706442700536,25.45226959825533,4.67248481
WM_27278,2019-06-16 16:13:20,93.40810117814242,,44.22087393858674,0.4098072466478266,41.59676616744558,45.483676880138674,2116.286996944198,70.19338674867575,16449.165351094267,22.52742761932403,42.74891129595666,256.62537829572545,1701.903982043107,34.4988491520505,A,Low,7.561452984094597,0.4469182515763402,29.125192322592987,4.4523747625
WM_28285,2019-06-24 02:03:20,22.804828243331013,9.143874876915554,45.64579836072506,-1.2306202090991556,43.81155981055129,43.64611776119579,845.5739307888352,41.21965363765788,122901.46082769512,25.92767543543868,41.589608191649546,291.2090538753651,1285.5483060278912,-35.98901703298673,BD,Low,-99.0,0.3212270251290748,27.45833173365104,6.3055366789473695
WM_5739,2018-12-18 00:43:20,94.6423063730195,23.267385415314173,43.865277090159765,-1.1289191374266772,46.05904399952574,43.86132381967181,2498.1381968763594,75.33717498375798,226489.67910087496,36.02733834368176,-99.0,531.0219303478941,1807.8405201393432,42.5588567560969,ABC,Low,3.057591696948701,0.493723995777001,42.05192109508111,7.387449764999999
WM_32379,2019-07-23 12:13:20,92.16728015660333,26.17779044289185,12.964725346504142,0.7952833026381192,43.68255033390394,40.42041012872358,2061.866774533125,68.21762735335993,-341658.9951555496,31.96381526159719,41.384008172263634,494.67475862011145,1696.1286894964144,35.81629768941022,AAA,Medium,,0.4931140803064203,27.81748717903352,3.8305156157894737
WM_35235,2019-08-15 06:13:20,14.952417320581176,11.50299810152702,44.27256950194343,-0.5426672118688911,-19.915521987357963,44.84303295272439,775.8687396355167,40.15281038427317,,24.53188812623395,41.15914597519768,229.12183523642972,1222.8561078150517,11.678747881156887,BCB,Medium,4.750731857042775,0.3150480654779894,27.295093668165794,5.075347205263157
WM_15380,2019-02-27 18:13:20,96.70626064821715,,46.65970928208824,15.021818334734723,45.84477008119756,43.79078049805309,2765.89957469287,93.80709540100408,18213.714908303,41.03904506766074,-99.0,524.4766566475683,1977.568003708594,46.02944605691023,D,Medium,4.244247762591714,0.3855863503008257,24.24698210617129,13.304574424999998
WM_36074,2019-08-21 16:03:20,95.39607501908552,19.137135712217365,79.69903581838575,11.372255950284648,44.353807273876114,45.90835312948328,1915.152571590546,71.88674282675265,16728.41332248508,29.47158087897577,44.935682520994064,244.7722682574241,2697.46047238674,97.46769768760244,BD,Medium,2.8293828382182213,0.4271372006913367,25.529784992421128,3.3430443055555563
WM_20445,2019-04-25 19:03:20,93.21382595246986,18.90372031975874,43.59560659469759,-0.4770692225351607,50.39736932883471,43.51346682603187,2064.1477532754134,72.100670673567,375102.7014446538,31.440713940715064,42.53520854771685,253.5462750508032,1712.4827294159252,32.956965874971374,,Low,,0.3525647857552522,10.999400695524509,4.926105758823528
WM_15838,2019-03-04 14:23:20,96.84632906475392,,47.01832401334951,,46.35950214960624,43.81812455141086,2727.853202615128,84.37169179774833,17532.30105132308,36.960725684489134,46.5309619712293,505.4873772807828,1908.984890712073,43.397421663927005,AC,Medium,4.018106056105148,0.3648299578767945,24.49546474108974,7.916509825
WM_21365,2019-05-02 07:03:20,92.57193040856902,24.52783791977327,42.12365790657863,42.97000151630511,38.75085852260619,43.16895818954404,1096.7386921416978,66.65186803810673,16351.877337210615,32.15787649714319,41.82912344942592,361.899612906164,1663.8585816683294,,A2,Low,6.417713177838691,0.3590147876346752,26.47986439238749,2.980538783333333
WM_33584,2019-08-03 14:33:20,93.58809126036812,26.430651573845267,43.484251631501145,-99.0,41.6320411521901,44.012854177939694,1806.3290442928128,69.87752352937085,16455.917900492506,25.6475875678941,-39.87925273348977,277.5787829469195,1680.4160473484271,30.65808089525064,AC,Medium,1.7610161391417405,0.3817206880190066,25.23506588470152,3.5480831222222213
WM_28488,2019-06-25 13:33:20,92.7558487202664,15.32110353553182,43.69582322800266,-0.8753377051490256,-13.56307190395838,45.55933210606254,2275.977851032188,74.91164378012519,,22.746406632325403,-2.915865227825016,243.70703975273327,1749.3960620238777,35.987761869070745,A2,Medium,3.628614983121811,0.3899562330964192,24.99596441363703,5.659144834999998
WM_7449,2018-12-30 13:03:20,96.25127646705836,,43.92887844422585,-99.0,47.9354693488981,47.49219556027599,2831.645437701065,93.52158426770958,19588.68951938436,36.16277554156112,45.87640411376421,479.5424020834876,1946.5657985195896,46.71135688678008,BCB,Medium,7.0035824492133045,0.42066755763711,25.99786911574695,10.3372792
WM_22790,2019-05-13 04:43:20,-42.99725592001764,17.191735856389506,-3.5382953460380584,10.332136981350414,42.10107384393138,42.552393292916,1746.7541379120669,70.57346637551615,,25.6573493914614,40.48083736999021,272.2053049765927,562.5217218097591,31.42548601926528,B2,Low,9.786461894435377,0.4511560196382965,26.997632243609,3.0290527882352944
WM_5302,2018-12-14 20:53:20,96.897039522471,38.292749552676696,44.08057387746743,-99.0,41.18285784371199,42.54381802912826,1052.1363224009913,72.44384112959644,17055.342712479865,36.80454865335753,46.58674347471809,4.524991456516709,1662.8626665325444,21.727049778574774,AB,Medium,4.864054459570308,0.3276002163281976,41.73416851805341,2.1412798900000003
WM_13579,2019-02-13 22:23:20,93.16658382229998,-99.0,20.586820696655185,0.2989386590816164,-48.55528995542152,43.59634388116773,2756.856172217004,82.45560449396436,17912.28732313774,31.93240793844206,42.48324220452998,,3148.8554070885384,42.74467479023298,AB,Low,3.377720185688765,0.3391561108396463,24.04243523234087,9.038985080952385
WM_37635,2019-09-03 13:53:20,94.57311075728084,31.06393691329003,40.89664084358088,-99.0,39.19163619005493,43.05786502696578,1036.9406024370496,68.22645049756343,16497.032138524595,32.06791585188203,-99.0,434.8982381543868,1664.131208795155,21.34740841311684,BCB,Low,3.458059629706484,0.3192701629228605,22.23944058518395,2.4858331888888894
WM_20893,2019-04-29 00:13:20,93.8194723038234,-99.0,44.43088442489878,0.8170124005638291,39.95429438959397,40.34452826347477,2152.384423545301,71.16471829087868,16811.40390727441,38.16271403413231,43.20141953420574,265.9032946148487,1694.8057428166192,33.97976971773497,BB,Low,,0.3228406862556908,35.32030585139668,4.527910299999999
WM_16132,2019-03-06 19:13:20,-120.46684525836064,36.2622769260815,46.318637021978816,-1.1517146214836669,43.75265700559356,42.875059202418655,2796.775621761635,88.83576488275847,18034.44218503493,37.11050394872005,45.212273068013786,558.1638566487571,1921.3999109320528,113.1345525429402,AC,Medium,4.108410982905093,0.4440875635546965,24.200552737355828,8.48562725
WM_9383,2019-01-13 06:03:20,16.288212146852104,14.454324111414358,41.62631994517625,-70.65435675390314,43.17132846644941,42.16427495667276,779.4649926415921,38.12358132695838,117857.22970050405,27.35462715271688,40.372609118231,,1229.658454316685,12.1345276007072,BB,Medium,3.5214824150441784,0.4512420242776721,26.84043160515548,5.655884769999999
WM_6517,2018-12-23 22:43:20,216.27100326201145,,70.08068964019654,0.333380799378854,47.03907215468346,46.89870843286915,2867.974752918768,91.0934858838361,17818.7430772166,43.21041131304277,46.26386641395818,516.2522841381655,1933.0551045219145,42.36370985563664,AC,Medium,4.320572766648157,0.3100847814628399,24.64518578492009,8.345289585000002
WM_37129,2019-08-31 01:33:20,28.11098989976132,8.202245852963571,45.48157281786378,-1.1819509255380136,89.77478232194903,45.19957779056352,874.9674243465638,41.7424925415798,,32.11185713333796,43.09762608529732,242.10563098581625,1313.9511322524277,,B,Low,7.067251928256507,0.3992948619197054,27.94561013879338,6.537360927777778
WM_37736,2019-09-04 06:43:20,93.5318246588682,-99.0,44.62435647676932,1.7308385650123812,41.39464652507101,41.40134185673341,2146.1587830148264,70.36064916027314,16749.32605040419,32.18142991901677,42.88500712475503,290.3054445643973,1686.8513454060148,37.82072856188866,ABC,Low,4.121951672258064,0.3308797362478198,11.09634549140976,3.81088985
WM_24691,2019-05-26 15:23:20,20.90397704810633,-99.0,52.04376283501055,-0.7179729052052113,41.96723278126184,42.011546729139766,787.0830887137814,38.40455492367581,120248.27496850926,21.927723289945348,43.01073453235151,231.3678319925197,1250.584148032944,13.724858750201198,AB,Medium,4.7619124849097005,0.4876929075378203,45.9563196736124,5.572199805263157
WM_15789,2019-03-04 05:03:20,40.221626293679904,-99.0,45.90156671779222,-1.0024727564416862,43.58243673652798,48.344651015859576,968.663953550978,45.17553042074816,-158784.43366649008,38.811395881154326,44.809562793021726,487.569801576774,1430.172848731103,18.596300992013,BCB,Low,1.2940794768830175,0.4930759690531244,22.62015072533113,8.968864425
WM_17488,2019-03-20 01:23:20,17.13533988473248,,44.60093910295006,-0.5461223033448762,42.23790217277553,41.4976171734798,790.3907577931163,40.2855229271443,115383.9805997492,30.71173555244762,-99.0,,1226.5090481115967,52.48755376263672,D,Low,4.610619167429832,0.3195281079464819,38.64431265978602,5.370759729999999
WM_664,2018-11-05 04:33:20,93.6784542655103,23.165038855976903,-99.0,-1.2242991961362502,47.42227195682962,42.20216771198741,2542.826281714834,77.51218291543212,17146.94567954617,38.42275802173049,43.046299692061325,4.779998064759904,1828.998050269269,43.48701830221842,BBB,Medium,4.067001414549553,0.4385709645886423,25.413798736848204,7.318783144444445
WM_28920,2019-06-28 17:03:20,94.94410853164727,29.441780711788624,21.1493423818768,47.5772537602352,38.918856008511135,42.55190436730184,1058.5997709691037,65.92295622169549,416781.3334795291,31.93667900155767,44.43851938481202,72.3652624570922,1664.36141973977,21.71588750245444,AB,,4.89448194665367,0.4320223702414056,17.363011962238172,2.2385419947368423
WM_15460,2019-02-28 07:33:20,242.1166251126068,11.471119250330318,43.68624886537282,3.1346761136452463,45.94362783827217,48.43490445098758,960.8614961341132,46.43746239718503,126262.4168254272,37.06660163337951,,,1476.4782119170943,18.773272023488712,,Medium,7.651098946833102,0.3442989394427039,25.7120574988067,8.978354425000003
WM_7506,2018-12-30 22:33:20,-84.61821641545181,30.121860644068903,15.491782307726012,,46.47347974884474,43.24338750352652,2938.059071306723,98.22005480224644,18575.006772930672,45.41112443803087,44.49369142699352,,1950.972894770509,44.33918066183906,B,Low,4.788177269432445,0.4030302606240755,,11.9138695
WM_6986,2018-12-27 06:23:20,28.859736131674964,-99.0,44.36548613345713,-1.0473948588977733,44.098057548182375,46.55014242457607,884.4869082326218,44.107417640497445,-406707.3043244435,39.65977109623033,43.7028978932355,,1371.3433823586242,16.409664280774578,AC,Low,,0.4046094658456185,24.973319489203107,7.881249539999999
WM_24037,2019-05-21 21:43:20,92.95383344244811,17.765526354765832,43.18050795464629,-99.0,44.91946531248789,41.691173876302486,2460.7316125085126,80.13364157445551,18006.997654044135,28.96423039205604,42.24921678669292,238.5010171334866,1816.4746780054693,37.82101205730208,BCB,Medium,2.7735157458288104,0.4120928742175131,24.105851474059406,6.290864599999999
WM_18434,2019-03-27 02:53:20,273.9275166539593,16.41424113108762,41.71969585665001,-99.0,78.09858553678603,41.09823503457572,2048.99366981516,69.98738734553363,16919.867644597092,28.330204573297685,40.48866108685122,249.1618892883734,2732.3027507078987,34.75409096898706,,Low,7.101940009689542,0.3005621854508425,26.83989131435417,3.8558498333333335
WM_4103,2018-12-04 03:03:20,93.69138450530085,,94.9053601949788,22.67825158582721,39.70990064336733,45.03558547455077,1573.701350886411,70.11581784199464,16458.12655082479,40.20589629298442,43.06052295583091,,1669.5950659718185,-21.41682364561593,AC,Low,4.157342677187985,0.38885769477425,22.9519615348828,3.1491498850000013
WM_34959,2019-08-13 08:13:20,16.017777066280857,,41.03689341747682,-0.7902227629423819,-99.0,41.92553259931421,775.8573708458036,37.83561454371741,175951.68162887776,28.61807223232792,41.45446201898663,335.0961940797523,1221.9236116717511,13.690146168733616,D,Medium,2.9485585125999245,0.3685818546729253,7.30869545367365,5.059255338888888
WM_2152,2018-11-16 11:33:20,94.28166133715868,22.05894447903916,43.34004563771967,-1.133219996921057,45.63026206774937,43.28973651679706,2256.854323533101,79.6054282836665,17347.366804576424,39.493531647788615,43.709827470874544,491.62062234359735,1781.45890252012,38.90392202476114,AAA,Low,3.3075329625900567,0.4757906183701257,25.58033018795493,6.123069760000003
WM_23702,2019-05-19 13:53:20,16.80550429322274,,44.25400969963602,-0.8188613610758863,42.42661585615326,44.25113801378203,779.2274526242225,39.5932505681784,115849.21909354528,22.172587587539347,42.35087738602359,241.37918237680648,1237.7644967635454,13.484107202501162,AC,Medium,7.267046572583842,0.3464650787364713,19.744213957687634,4.953594605263159
WM_14559,2019-02-21 07:23:20,92.90132842105176,-99.0,101.984807303705,3.0827135076680734,119.17193879179976,48.08059360979219,2795.649000625944,86.45404036687042,18058.817197876804,36.72752313624373,42.19146126315694,,1946.5408581084464,45.21200289674725,,Medium,4.403205037062612,0.3677188872535573,26.387976367577224,8.831299464999997
WM_22574,2019-05-11 14:43:20,94.3561395551896,,43.442156086656965,14.92265244166735,98.87586095995988,42.50458282381712,1647.7267271152182,69.05992585612545,16684.433108581034,29.40435658194372,85.37159103945957,235.07083545364787,1673.9819292305074,28.563428970018627,BBB,Medium,4.9399503761717565,0.4557529236598155,27.193257219883648,3.32756655
WM_34535,2019-08-10 08:33:20,25.65197676584397,10.868522632348885,65.37733674863384,-1.0376576788628342,6.704009460595984,42.87863013121863,846.1422725987363,39.73958621850923,120611.41912758056,30.37434772992448,42.80041124309074,320.96215463832374,1290.1551802331655,13.9163384946509,BA,Low,-0.9175534860540756,0.3518728687241734,4.199654115414734,6.803849795
WM_39467,2019-09-16 19:53:20,97.018621740636,-99.0,46.49152610250151,-99.0,129.56296510644032,44.394587734854426,2168.633953764822,78.11284654214012,-151719.54867315214,38.89260261670205,,216.4535734097566,1737.2218330269995,38.10279401320503,BD,Low,,0.4846972936461015,27.750580761360617,5.5854527588235285
WM_24559,2019-05-25 16:33:20,30.74734398779815,11.750588403918153,10.71623363487872,-99.0,43.45348115562216,43.410855767959454,871.3130842169152,40.61289450035763,116555.64258478256,23.27415128742405,42.76158289797815,202.84454487576664,1343.0780847563708,-25.889543723274407,BA,Medium,,0.4122418206018964,27.39195253700366,7.37018475
WM_20846,2019-04-28 16:23:20,95.17861860950522,-99.0,40.85381501139591,2.1079395860861165,-22.548618094872808,40.95200057532634,1600.9802402533633,66.63637693634575,16600.498560555483,33.23639913800523,44.69648047045575,134.00211702238795,1663.92674347762,28.995247159627905,BBB,Medium,3.014002340957126,0.4733787996335704,37.91122725471415,2.442599838888889
WM_33540,2019-08-03 07:03:20,14.75939906338753,5.316508996312919,42.00997290474536,,43.27865189693625,43.09026916310471,759.4258703373011,37.43766914268974,110345.33737091272,31.823808257107245,40.74799225317079,,1221.1044336906791,13.527557911849549,AAA,Medium,5.382231837802341,0.3813606651064541,32.750163250361524,4.94818476
WM_6693,2018-12-25 04:53:20,41.06695642354107,14.534520265322833,44.80176244247158,9.66880474542639,46.66241204672474,44.34272593310825,966.1794648803134,47.57103886134802,130242.0519186841,34.38249710424651,41.98206623846941,536.5654983236128,1463.5407550381492,18.69342618209476,B,Medium,2.884012347993568,0.4525254547709194,24.54205115829732,11.329666138888893
WM_14300,2019-02-19 07:43:20,28.6742702385413,5.598865040486516,47.77697330767211,-0.9954587342911764,-38.56457982345536,45.62583182142352,896.0144285367483,44.29898299594692,130433.84320725536,34.520220596529825,-99.0,,1338.5726488274504,17.348994470995365,AB,Medium,4.626287023649915,0.4135957864842629,24.3249063801945,7.983034520000001
WM_16420,2019-03-08 20:33:20,-18.51576126362572,-99.0,42.6294754842868,24.21867905691162,40.938912246426405,43.5643276065568,1578.0927242764576,70.72759040728981,16408.60462231621,29.374712083261457,45.6900097131244,78.93094509452845,1697.8476388756992,28.56192658970074,A,Low,2.235711913713144,0.458981880986506,26.62559089084241,4.453655322222222
WM_10606,2019-01-22 11:13:20,96.33947144785,26.179945925754737,45.835082192990136,8.861575577829372,45.07304494393359,47.19067613007107,2738.9274723983585,91.97259606334788,-259264.9070816681,33.88498322583037,-99.0,497.407809601917,1969.1584768245143,44.9506224819152,A2,Medium,2.4835673963770617,0.4966467646345038,46.721781887829565,11.125499474999998
